Pros_No,married,own_home,household_size,income,age,zip_code
6900,1,1,8,165,49,7728
6901,1,1,3,35,46,20187
6902,0,0,1,35,26,21403
6903,1,1,2,60,80,21014
6904,0,1,4,35,50,23233
6905,1,1,7,70,47,8035
6906,1,1,5,175,54,21093
6907,1,1,2,35,57,22901
6908,1,1,4,175,39,22207
6909,0,1,1,45,87,8057
6910,0,1,1,175,40,21044
6911,1,1,5,135,53,22407
6912,0,1,2,65,70,22101
6913,1,1,1,35,61,22308
6914,1,1,3,65,43,22205
6915,1,1,2,50,63,21136
6916,1,1,2,125,47,8010
6917,0,1,2,35,50,21244
6918,0,1,2,40,46,19083
6919,1,1,5,35,53,19149
6920,0,0,1,35,89,19446
6921,1,1,3,35,67,22312
6922,0,1,2,175,67,19067
6923,1,1,2,135,45,20132
6924,0,0,2,35,52,21037
6925,0,1,4,85,55,22046
6926,1,1,3,90,63,8210
6927,1,1,3,40,60,22032
6928,1,0,1,35,82,21204
6929,1,1,3,105,39,20817
6930,1,1,6,110,45,8035
6931,1,1,3,115,48,21042
6932,1,1,4,175,63,20118
6933,1,0,3,35,81,18940
6934,0,1,3,100,55,23229
6935,1,1,2,110,57,20817
6936,1,1,3,60,41,8550
6937,1,1,5,60,51,21117
6938,1,1,3,45,77,20165
6939,1,1,5,35,54,8043
6940,0,1,2,35,38,19046
6941,1,1,4,130,65,8003
6942,0,1,2,175,55,8003
6943,0,1,6,35,39,22191
6944,0,1,4,50,59,20905
6945,0,1,2,35,44,20110
6946,0,1,3,150,56,23113
6947,1,1,2,35,44,19446
6948,1,1,3,35,45,22066
6949,1,1,1,35,58,20705
6950,0,1,6,35,38,21061
6951,0,1,6,35,43,8106
6952,0,1,1,45,65,22192
6953,0,1,2,85,57,19136
6954,0,0,2,175,72,8873
6955,1,0,1,35,39,20009
6956,1,1,5,35,56,24060
6957,1,1,6,35,48,8205
6958,1,1,3,35,60,18901
6959,0,1,1,35,75,8204
6960,1,1,2,170,70,21108
6961,1,1,4,40,58,21136
6962,1,1,3,35,66,19038
6963,0,1,3,85,51,8088
6964,1,1,3,45,49,22043
6965,1,1,3,40,76,20007
6966,0,1,3,35,55,21131
6967,0,1,4,95,67,8731
6968,1,1,2,55,70,22101
6969,1,1,3,50,75,20906
6970,1,1,2,95,50,22205
6971,1,1,4,35,58,7728
6972,1,1,2,100,90,21042
6973,0,1,3,65,57,19027
6974,0,1,2,135,81,20854
6975,0,1,1,110,80,22207
6976,0,0,2,35,43,22032
6977,0,1,1,95,61,19119
6978,1,1,2,110,53,23185
6979,1,1,3,175,70,8360
6980,0,1,2,35,35,21218
6981,1,1,2,35,76,8088
6982,1,1,3,35,60,22630
6983,1,1,4,165,61,22207
6984,1,1,3,35,44,20876
6985,1,1,2,35,72,8701
6986,1,1,4,150,44,8062
6987,1,1,4,35,41,8753
6988,0,1,3,35,45,21015
6989,1,1,1,35,67,22043
6990,1,1,3,65,50,22032
6991,1,1,3,80,55,20901
6992,1,1,3,35,55,20147
6993,1,1,3,135,72,8033
6994,1,1,4,35,36,8003
6995,1,1,2,35,52,8753
6996,0,0,1,35,42,21113
6997,1,1,2,35,68,8753
6998,1,1,2,35,40,8003
6999,1,1,4,55,48,8052
7000,0,1,1,85,90,23185
7001,0,1,3,35,64,20112
7002,0,1,2,35,89,21037
7003,0,1,2,115,54,23113
7004,1,1,2,35,59,21012
7005,1,1,4,115,53,22032
7006,1,1,4,110,87,8742
7007,1,1,3,35,43,20855
7008,1,1,4,175,50,19027
7009,0,0,4,135,45,22207
7010,0,1,2,35,34,20176
7011,1,1,1,35,73,22901
7012,1,1,2,120,52,20833
7013,0,1,2,175,40,22611
7014,1,1,4,155,61,20037
7015,0,1,1,55,59,21234
7016,1,1,2,175,49,18940
7017,0,1,2,95,42,22911
7018,0,1,5,35,61,19119
7019,1,1,4,155,42,8234
7020,1,1,4,80,59,21158
7021,1,1,1,70,66,19446
7022,1,1,3,35,51,21157
7023,0,1,1,35,46,20740
7024,1,1,6,175,61,23185
7025,0,1,3,35,42,20832
7026,1,1,5,35,58,8055
7027,1,1,3,35,58,21042
7028,0,1,4,35,47,21012
7029,1,1,3,105,59,20155
7030,1,1,5,40,71,19083
7031,0,1,4,35,50,21210
7032,1,1,2,105,76,21075
7033,1,1,5,35,45,8075
7034,0,1,3,50,61,20003
7035,1,1,3,50,77,20783
7036,1,1,3,35,69,22701
7037,1,1,2,105,64,21122
7038,1,1,2,175,35,20016
7039,1,1,5,170,58,22026
7040,1,1,3,55,46,22102
7041,1,1,3,100,41,21401
7042,0,1,3,60,61,19152
7043,1,1,4,115,55,21113
7044,0,1,1,35,57,22192
7045,1,1,5,155,51,22003
7046,1,1,5,155,46,20110
7047,0,1,1,175,81,20850
7048,1,1,4,65,45,21046
7049,0,1,2,35,45,8873
7050,1,1,1,35,28,20720
7051,1,1,4,125,47,19446
7052,0,1,4,50,42,22003
7053,0,0,1,35,55,8086
7054,0,1,4,170,59,23185
7055,1,1,3,85,55,18901
7056,1,1,2,175,54,19027
7057,1,1,3,35,49,19002
7058,1,0,3,35,46,21784
7059,1,1,6,35,72,8724
7060,1,1,1,55,53,22101
7061,1,1,2,35,44,21702
7062,0,1,3,35,52,19067
7063,1,1,4,35,24,23233
7064,1,1,4,35,70,8540
7065,1,1,3,35,69,22901
7066,0,0,1,35,69,8540
7067,1,1,2,55,46,19047
7068,0,1,1,75,53,21209
7069,0,1,4,175,35,8057
7070,1,1,3,35,59,8742
7071,0,1,1,55,72,19010
7072,1,1,2,35,58,20187
7073,0,1,2,35,52,22630
7074,1,1,1,35,52,20770
7075,0,1,2,35,59,8033
7076,0,1,1,35,37,20874
7077,0,1,4,45,80,8075
7078,1,1,2,40,78,20853
7079,1,1,1,40,31,22015
7080,1,1,6,115,74,8005
7081,1,1,4,35,36,22554
7082,0,1,1,115,40,20782
7083,0,1,2,40,70,22180
7084,1,1,6,175,49,19006
7085,1,1,5,115,81,22150
7086,0,0,2,35,35,20009
7087,1,1,3,85,58,8053
7088,1,1,2,175,61,20854
7089,1,1,3,35,45,22308
7090,0,1,4,105,47,20155
7091,1,1,3,175,56,21044
7092,0,1,6,35,25,21163
7093,0,1,1,50,56,22554
7094,1,1,1,175,42,20815
7095,0,1,2,35,42,22042
7096,1,1,1,35,44,19119
7097,0,0,3,85,35,21209
7098,1,1,2,40,60,22314
7099,1,1,1,55,75,21210
7100,0,1,1,35,41,8742
7101,1,0,1,35,62,20151
7102,1,1,3,120,46,21784
7103,0,1,2,35,39,19087
7104,1,1,3,40,57,21737
7105,0,1,1,35,61,20175
7106,1,1,3,70,45,21702
7107,0,1,4,35,55,21771
7108,0,1,5,65,79,8054
7109,1,1,4,175,55,19067
7110,0,1,4,40,39,20147
7111,1,1,3,175,45,21054
7112,0,1,4,35,47,20744
7113,1,1,3,125,56,20852
7114,1,1,2,90,44,20148
7115,1,1,2,45,56,20740
7116,0,1,1,80,63,19067
7117,0,1,3,125,45,20190
7118,0,1,3,35,51,19111
7119,1,1,3,45,70,22003
7120,0,1,3,35,66,20136
7121,1,1,2,95,49,22315
7122,1,1,3,55,59,18966
7123,1,1,4,45,58,7728
7124,0,1,2,65,34,8003
7125,0,1,5,35,79,21035
7126,0,1,1,35,30,21224
7127,0,1,2,35,46,18940
7128,1,1,5,35,40,8054
7129,1,1,2,125,74,21093
7130,1,1,3,35,80,19103
7131,0,1,1,35,44,22308
7132,1,1,4,35,43,22202
7133,0,1,2,35,75,21234
7134,1,1,2,50,57,20007
7135,0,1,2,175,63,8037
7136,0,1,5,65,54,20166
7137,0,1,4,35,55,8071
7138,1,1,1,35,82,8724
7139,1,1,3,75,55,8060
7140,1,1,3,70,78,20910
7141,1,1,3,150,47,8053
7142,0,1,2,55,66,7728
7143,1,1,3,35,66,7728
7144,1,1,2,45,59,21771
7145,1,0,2,60,39,19119
7146,1,1,3,105,51,8055
7147,0,1,1,90,53,19067
7148,0,1,3,35,77,8062
7149,1,1,3,65,63,22043
7150,1,1,1,35,62,22202
7151,0,1,4,175,51,20707
7152,0,1,2,70,54,8753
7153,1,1,2,95,45,22554
7154,0,1,2,165,50,20895
7155,0,1,1,55,34,19083
7156,1,1,3,55,60,22066
7157,1,1,2,175,72,22309
7158,1,1,2,45,37,8048
7159,0,1,2,50,82,8755
7160,0,1,1,35,68,21204
7161,0,1,3,35,40,21227
7162,1,1,2,35,53,22046
7163,1,1,3,105,47,21228
7164,0,1,4,50,48,19067
7165,1,1,3,35,51,22554
7166,0,1,4,35,55,22046
7167,0,1,2,45,64,23229
7168,1,1,5,90,60,8054
7169,1,1,2,35,68,20002
7170,1,1,2,35,52,21204
7171,0,1,6,100,62,22033
7172,1,1,5,35,51,20148
7173,1,1,2,75,69,20115
7174,0,1,2,130,39,19002
7175,1,1,7,35,69,22407
7176,1,1,2,40,50,21113
7177,1,1,2,35,68,22044
7178,1,1,5,35,45,21117
7179,0,0,4,35,55,21286
7180,1,1,4,100,55,19020
7181,0,1,3,50,43,19083
7182,1,1,1,40,56,22305
7183,1,1,2,60,69,21093
7184,0,1,2,35,85,19067
7185,1,1,4,175,48,22124
7186,1,1,2,45,58,21234
7187,0,1,1,175,68,20852
7188,0,1,2,35,54,22205
7189,0,1,3,175,49,21093
7190,1,1,5,35,59,8234
7191,1,1,2,35,51,21032
7192,0,1,1,55,51,20901
7193,0,1,2,55,73,20853
7194,1,1,1,45,72,23113
7195,0,1,3,35,55,19103
7196,1,1,3,105,47,8620
7197,1,1,4,35,43,8873
7198,0,1,1,35,43,18901
7199,1,1,4,35,69,8057
7200,0,1,3,35,46,20124
7201,0,1,3,35,70,8759
7202,0,0,1,60,28,21117
7203,1,1,6,35,47,19119
7204,1,1,4,155,50,20854
7205,0,1,4,35,57,8053
7206,1,1,2,35,77,22044
7207,1,1,5,35,46,21054
7208,1,1,1,80,47,20902
7209,1,1,3,175,65,22033
7210,0,1,3,35,60,8050
7211,1,1,2,35,80,21061
7212,0,1,5,60,64,21286
7213,1,1,3,35,38,20878
7214,1,1,3,65,47,21012
7215,0,0,1,35,43,8244
7216,0,1,5,35,76,20147
7217,1,1,2,35,49,20008
7218,1,1,2,60,77,20186
7219,0,1,4,90,57,21210
7220,1,1,2,35,63,20002
7221,1,1,3,175,59,21146
7222,1,1,5,90,46,21401
7223,0,1,3,90,51,19067
7224,0,1,1,35,73,21218
7225,1,1,1,60,52,18940
7226,1,1,4,35,66,20007
7227,1,1,3,55,58,8505
7228,1,1,3,160,58,20015
7229,1,1,4,150,51,22066
7230,0,1,2,35,75,8035
7231,0,1,3,35,49,21093
7232,1,1,3,65,43,23233
7233,0,1,2,150,39,8534
7234,0,1,4,40,47,20854
7235,1,1,2,70,49,8081
7236,0,1,1,35,73,22032
7237,1,1,2,65,72,20008
7238,0,1,1,35,62,22314
7239,0,1,2,75,46,8053
7240,0,1,1,35,55,19067
7241,1,1,5,35,48,21012
7242,1,1,2,35,68,19116
7243,1,1,3,75,67,21032
7244,1,1,4,35,62,8055
7245,1,1,1,80,57,20003
7246,1,1,3,90,44,20817
7247,1,1,4,35,44,8723
7248,0,1,1,60,53,8757
7249,1,0,1,35,42,22201
7250,1,1,5,35,41,22901
7251,0,1,4,35,61,21158
7252,0,1,2,45,76,8759
7253,0,1,1,45,64,20874
7254,0,1,2,110,90,22901
7255,1,1,2,35,58,24060
7256,0,1,2,35,58,8012
7257,0,0,2,35,36,8724
7258,1,1,3,40,63,8053
7259,1,1,2,35,79,21042
7260,1,1,2,165,47,20882
7261,0,1,2,35,34,22079
7262,1,1,1,35,53,20191
7263,0,1,3,100,47,21093
7264,0,1,3,35,68,22003
7265,0,0,1,35,39,21212
7266,0,1,1,35,56,20895
7267,1,1,2,50,41,21122
7268,1,1,5,35,42,19067
7269,1,1,1,110,48,21075
7270,0,1,2,40,41,8505
7271,1,1,4,35,75,23229
7272,1,1,4,35,48,20854
7273,1,1,3,35,59,8054
7274,0,1,2,45,63,22043
7275,1,1,2,50,41,22407
7276,1,1,4,175,62,8816
7277,1,1,4,90,52,18901
7278,0,1,2,70,50,18901
7279,1,1,2,35,77,21032
7280,0,1,2,125,53,21030
7281,1,1,2,35,77,22405
7282,0,1,2,35,60,22611
7283,1,1,5,175,52,20866
7284,1,1,3,175,48,20878
7285,0,1,3,35,49,23233
7286,0,1,4,35,53,22207
7287,0,0,1,115,38,8816
7288,0,1,2,65,56,20817
7289,1,1,3,35,73,22032
7290,1,1,2,115,64,22039
7291,0,1,4,115,43,22911
7292,1,0,3,35,52,19002
7293,0,1,6,35,53,21015
7294,1,1,2,40,52,21234
7295,1,1,1,40,44,22181
7296,1,1,1,60,45,22152
7297,1,1,3,35,52,20007
7298,1,1,2,35,64,8106
7299,0,1,3,70,58,21014
7300,1,1,6,45,38,22407
7301,0,1,2,55,31,21108
7302,1,1,1,125,49,20832
7303,1,1,5,35,47,18901
7304,0,1,2,35,67,20814
7305,1,1,2,175,39,22101
7306,0,1,1,175,43,20912
7307,1,1,5,145,45,20151
7308,1,1,3,65,57,22312
7309,1,1,6,60,45,21093
7310,1,1,3,35,44,21014
7311,0,1,7,95,41,8055
7312,1,1,1,35,55,19106
7313,1,1,3,90,41,19096
7314,0,0,3,35,42,19087
7315,1,1,2,35,41,21286
7316,0,1,3,35,60,21218
7317,1,1,6,135,64,20164
7318,1,1,2,35,67,21108
7319,1,1,2,50,60,21228
7320,1,1,5,90,42,8648
7321,0,1,3,175,82,8540
7322,1,1,3,65,68,22308
7323,0,1,4,55,57,18901
7324,0,1,2,165,52,22315
7325,1,1,3,35,50,20112
7326,1,1,2,35,53,22204
7327,1,1,2,35,83,8054
7328,1,1,4,50,49,20176
7329,1,1,2,70,55,8004
7330,0,0,1,80,57,20009
7331,1,1,3,65,43,21131
7332,1,1,2,35,69,8055
7333,1,1,3,35,50,19046
7334,1,1,2,85,58,19083
7335,0,1,1,35,54,21046
7336,1,1,5,50,61,19446
7337,1,1,7,65,50,19111
7338,0,1,1,175,42,21286
7339,1,1,3,175,39,21042
7340,0,1,2,35,60,8080
7341,0,1,6,35,56,19087
7342,0,0,1,40,58,8505
7343,0,1,4,55,74,22310
7344,1,1,3,35,68,21401
7345,1,1,3,50,50,8016
7346,1,1,4,35,62,8204
7347,0,1,3,60,47,20170
7348,0,1,4,110,56,20855
7349,1,0,1,50,53,22314
7350,1,1,5,65,43,22030
7351,1,1,4,175,55,21030
7352,0,1,3,100,67,21146
7353,0,1,1,75,83,18901
7354,1,1,3,35,50,21108
7355,0,1,3,35,38,8057
7356,0,1,2,70,73,21122
7357,1,0,3,35,71,22046
7358,1,1,5,75,41,20833
7359,1,1,3,35,64,23185
7360,1,1,2,55,46,8060
7361,0,1,3,90,66,22044
7362,1,1,1,55,77,21032
7363,1,0,1,35,79,21042
7364,0,1,1,35,71,8050
7365,0,0,1,35,27,21044
7366,0,1,2,35,77,8004
7367,0,1,3,70,41,22701
7368,0,0,1,35,85,19002
7369,1,1,4,55,62,8012
7370,0,1,1,40,41,21234
7371,1,0,3,35,34,18966
7372,0,1,1,40,35,20176
7373,1,1,6,125,46,21228
7374,0,1,2,100,58,20151
7375,1,1,4,175,59,19020
7376,1,1,4,45,49,20723
7377,1,1,3,105,63,21014
7378,1,1,3,140,52,20132
7379,1,1,2,35,69,22308
7380,1,0,1,35,32,19083
7381,0,1,1,50,36,21014
7382,0,1,3,35,69,8108
7383,0,1,1,70,76,20783
7384,0,1,1,45,79,8022
7385,0,1,2,90,43,20190
7386,0,1,2,70,71,20152
7387,1,0,1,35,86,20895
7388,1,1,5,105,66,21212
7389,0,1,5,35,46,19010
7390,1,1,1,60,67,19002
7391,0,1,4,35,56,20705
7392,0,1,2,175,63,22003
7393,1,1,2,135,44,8225
7394,1,1,3,170,64,20191
7395,1,1,3,175,63,20191
7396,1,1,3,50,64,8234
7397,0,1,2,90,66,8724
7398,1,1,6,35,49,8034
7399,1,0,2,35,25,20016
7400,0,1,3,150,38,8691
7401,1,1,3,50,81,19119
7402,0,1,2,35,68,18901
7403,0,1,2,65,49,23233
7404,1,1,3,35,57,21014
7405,0,1,2,35,43,20744
7406,1,1,3,35,45,24060
7407,1,1,5,60,38,22032
7408,1,1,5,50,51,8724
7409,1,1,5,70,55,8742
7410,1,1,4,60,58,23229
7411,1,1,2,35,69,8724
7412,1,1,3,175,46,22308
7413,1,1,5,35,70,19115
7414,1,1,1,35,26,22312
7415,1,1,4,35,38,21204
7416,0,1,1,50,59,8648
7417,1,1,4,35,41,21212
7418,1,1,1,50,71,8053
7419,0,1,4,110,51,20895
7420,1,1,2,35,70,22307
7421,1,1,4,35,54,19046
7422,1,1,3,90,55,20815
7423,0,1,3,95,43,20902
7424,1,0,2,40,57,8088
7425,1,1,3,40,50,18940
7426,0,1,2,175,61,8731
7427,0,1,3,70,63,20782
7428,1,0,1,35,56,20852
7429,0,1,1,175,52,8540
7430,0,1,2,115,54,8540
7431,1,1,1,35,64,22206
7432,0,1,1,35,75,21228
7433,0,0,1,45,48,20895
7434,0,1,1,40,88,22701
7435,1,1,2,85,79,21042
7436,1,1,1,35,30,20832
7437,0,1,3,35,43,8619
7438,1,1,2,170,59,22181
7439,1,1,2,150,81,22152
7440,0,1,3,140,46,8094
7441,1,1,2,35,51,20874
7442,1,1,2,35,77,20164
7443,0,0,1,45,33,20003
7444,0,1,2,90,37,21117
7445,0,1,1,70,45,21771
7446,0,1,2,35,39,8004
7447,1,1,4,35,60,20180
7448,0,1,1,35,71,20816
7449,1,1,3,160,56,21042
7450,1,1,4,105,52,22601
7451,1,1,2,35,48,21784
7452,1,1,6,125,62,18901
7453,1,1,4,175,46,20905
7454,0,1,2,35,52,20904
7455,1,1,4,40,34,19047
7456,1,0,1,175,66,20191
7457,1,1,2,40,81,19010
7458,0,1,1,35,62,22901
7459,0,1,3,45,56,21234
7460,1,1,2,110,68,18966
7461,1,1,2,175,57,8691
7462,1,1,3,35,60,21014
7463,0,1,6,70,47,8088
7464,1,1,2,35,47,20902
7465,0,1,3,55,37,22150
7466,0,1,2,140,44,8816
7467,0,1,2,35,77,8008
7468,1,1,3,35,44,22181
7469,1,1,6,35,44,8361
7470,0,1,1,55,84,8096
7471,1,1,3,175,73,20120
7472,1,1,2,35,71,20814
7473,0,1,1,60,49,19128
7474,0,1,2,80,53,22192
7475,0,1,3,35,38,22314
7476,1,1,4,35,68,19047
7477,1,1,1,35,48,22206
7478,0,1,1,45,53,20121
7479,0,1,5,35,47,21286
7480,1,1,1,105,55,20190
7481,1,1,3,35,50,22315
7482,1,1,1,35,53,8026
7483,1,1,2,75,57,22079
7484,1,1,2,105,69,21403
7485,0,0,2,35,77,21234
7486,0,1,4,35,53,22405
7487,1,1,4,85,51,8022
7488,1,1,1,35,36,22207
7489,1,1,2,35,67,22203
7490,1,1,3,65,59,20878
7491,1,1,4,35,40,20910
7492,0,1,2,35,77,19010
7493,0,1,1,35,74,20833
7494,1,0,1,35,53,8012
7495,1,1,2,75,47,8742
7496,1,1,3,35,45,21136
7497,0,1,2,40,64,22153
7498,1,1,2,160,68,22003
7499,0,1,2,35,32,22207
7500,1,1,1,35,59,8107
7501,1,1,5,35,55,20817
7502,0,1,2,35,59,21133
7503,0,1,3,35,55,8540
7504,1,0,2,65,65,20132
7505,1,1,1,45,43,20118
7506,0,1,1,35,71,22314
7507,1,1,4,85,80,20853
7508,0,1,1,75,74,22901
7509,1,1,2,55,67,21401
7510,0,1,1,35,52,23229
7511,1,1,1,90,70,18966
7512,1,1,1,35,47,20902
7513,1,1,3,35,55,8050
7514,1,1,1,35,43,8057
7515,1,1,3,125,66,21208
7516,1,1,6,130,49,19096
7517,1,1,4,35,47,21046
7518,1,1,4,35,47,22031
7519,1,1,4,40,46,21117
7520,0,1,4,35,58,20815
7521,0,1,4,75,70,8226
7522,1,1,1,35,83,8360
7523,1,1,3,70,44,20120
7524,0,1,7,55,65,22901
7525,1,1,5,35,42,7726
7526,0,1,2,35,63,20016
7527,1,1,2,130,57,8619
7528,0,1,1,65,55,22042
7529,1,1,3,100,55,20906
7530,0,1,5,150,55,20817
7531,1,1,1,35,78,19116
7532,1,1,1,35,46,20165
7533,1,1,1,35,74,7726
7534,1,0,1,55,44,21204
7535,0,1,1,125,49,20910
7536,1,1,3,75,55,8724
7537,1,1,3,35,36,22306
7538,1,1,1,35,77,23229
7539,1,0,1,35,46,20850
7540,1,1,2,125,51,22033
7541,1,1,3,35,50,23233
7542,0,1,2,35,51,21133
7543,1,1,3,80,50,23233
7544,1,1,4,35,47,20832
7545,1,1,5,150,57,19130
7546,1,1,2,35,42,19002
7547,0,1,1,40,77,24060
7548,1,1,4,35,52,8088
7549,1,1,4,35,51,8035
7550,1,1,3,110,47,21015
7551,0,1,3,60,59,22206
7552,1,1,2,85,65,18966
7553,1,0,2,165,37,20817
7554,0,1,2,175,46,22124
7555,1,1,5,35,48,8053
7556,1,1,3,35,53,21044
7557,0,1,1,40,53,22203
7558,1,1,3,115,43,8221
7559,1,1,5,115,43,8003
7560,1,1,4,175,51,23233
7561,1,1,2,40,56,21037
7562,0,1,3,175,60,22701
7563,0,1,2,35,78,8759
7564,1,0,1,35,39,22302
7565,1,1,3,60,27,8757
7566,1,1,5,75,24,20132
7567,0,1,3,175,65,20910
7568,1,1,5,35,77,20740
7569,1,1,4,35,54,23229
7570,1,1,5,85,77,20181
7571,0,1,2,85,56,21035
7572,0,1,3,35,61,20906
7573,1,1,3,35,42,21158
7574,0,0,1,35,42,22601
7575,1,1,1,35,51,22304
7576,1,1,2,75,48,8540
7577,0,1,3,35,66,22304
7578,1,1,6,35,29,20744
7579,0,1,3,130,63,19446
7580,1,1,1,55,63,21234
7581,1,1,2,35,44,22193
7582,0,1,2,105,56,22314
7583,0,1,1,100,59,22630
7584,1,1,5,110,50,8053
7585,1,1,2,35,41,22031
7586,1,1,4,75,48,22308
7587,0,1,2,35,45,22205
7588,1,1,3,35,62,23113
7589,0,1,1,65,44,22201
7590,0,1,1,60,57,19116
7591,1,1,1,35,65,21212
7592,0,1,5,35,42,20176
7593,0,1,3,55,63,19087
7594,0,1,3,50,38,21015
7595,1,1,2,140,84,20854
7596,0,1,3,40,55,22182
7597,0,1,5,60,44,20817
7598,0,1,4,35,61,22042
7599,0,0,3,35,43,20905
7600,1,1,4,35,46,19038
7601,1,1,3,35,62,21236
7602,1,1,3,60,54,20110
7603,0,1,5,50,76,21014
7604,1,1,3,135,52,23233
7605,0,1,1,35,36,7726
7606,1,1,2,35,43,19038
7607,0,1,7,35,37,8701
7608,0,1,1,40,62,21244
7609,1,1,2,55,53,22030
7610,0,1,5,120,47,20110
7611,1,1,2,60,47,21122
7612,1,1,2,80,78,19119
7613,0,1,4,85,46,24060
7614,1,1,3,80,55,21093
7615,1,1,2,175,45,8360
7616,1,1,1,35,48,19135
7617,0,1,4,55,49,20882
7618,0,1,5,35,63,8318
7619,0,1,4,175,57,22042
7620,1,1,2,125,58,20818
7621,1,1,3,35,51,19047
7622,0,1,1,95,38,22180
7623,0,1,1,35,77,20906
7624,1,1,3,35,72,21122
7625,1,1,1,35,54,21042
7626,0,1,2,120,45,20879
7627,1,1,4,175,61,22205
7628,0,1,3,85,50,21093
7629,0,1,3,35,50,8755
7630,1,1,2,175,31,20901
7631,0,1,2,35,52,19130
7632,0,1,3,35,59,20782
7633,0,1,1,60,74,22102
7634,1,1,4,115,66,21286
7635,0,1,3,70,51,21286
7636,1,1,4,175,50,21401
7637,0,1,3,175,48,8318
7638,1,1,5,35,47,7728
7639,1,1,2,40,46,8004
7640,1,1,4,90,66,21227
7641,1,1,7,150,44,23185
7642,1,1,2,70,62,21093
7643,1,1,2,170,46,22312
7644,1,1,2,35,57,21771
7645,1,1,1,125,78,22101
7646,1,1,3,80,80,20901
7647,1,1,2,35,50,22003
7648,1,1,3,85,37,8108
7649,0,1,3,70,49,20016
7650,1,1,2,130,38,22003
7651,1,0,1,35,88,19047
7652,0,1,1,40,80,8054
7653,1,1,1,35,44,21401
7654,0,1,3,35,54,20901
7655,1,1,6,80,43,8088
7656,1,1,2,35,68,8034
7657,1,1,5,55,69,8753
7658,1,1,4,160,37,20148
7659,0,1,5,110,59,20878
7660,1,1,2,125,63,7728
7661,0,1,7,35,61,20850
7662,0,0,1,35,85,20878
7663,1,1,4,35,48,23233
7664,1,1,4,175,51,20815
7665,1,1,3,175,51,8221
7666,0,1,3,35,60,8204
7667,1,1,3,35,71,8088
7668,0,1,4,85,45,20854
7669,0,1,2,175,40,22101
7670,1,1,4,110,48,21076
7671,1,1,7,35,55,22151
7672,1,1,3,100,53,21228
7673,1,1,3,35,40,21204
7674,1,1,3,50,54,8731
7675,0,1,4,70,77,20124
7676,1,1,3,145,55,19446
7677,1,0,1,65,46,22405
7678,0,0,1,35,42,20817
7679,0,1,2,35,56,19446
7680,0,1,3,35,57,22303
7681,1,1,1,35,41,21230
7682,1,0,2,35,47,22032
7683,0,1,5,175,46,8540
7684,0,1,3,60,70,8620
7685,1,1,3,90,47,20878
7686,1,1,2,35,60,20910
7687,1,1,4,175,58,22304
7688,1,1,6,150,49,20170
7689,1,1,4,40,41,8816
7690,1,1,2,35,36,22015
7691,1,1,2,35,63,8753
7692,1,1,7,95,53,21136
7693,0,0,3,65,47,21209
7694,1,1,2,175,44,8094
7695,0,0,1,45,44,19087
7696,1,1,3,95,54,20855
7697,0,1,6,35,46,18901
7698,1,1,2,105,40,22630
7699,1,1,2,35,58,21061
7700,0,1,3,100,60,22039
7701,0,1,4,105,46,18966
7702,1,1,2,35,77,19002
7703,1,1,4,175,51,21794
7704,0,1,3,50,48,19446
7705,0,1,4,70,39,21104
7706,0,1,3,65,55,8691
7707,1,1,4,35,49,8034
7708,1,1,3,35,79,8033
7709,1,1,2,115,54,22101
7710,1,1,4,35,49,19006
7711,1,1,5,80,45,22192
7712,0,1,4,105,38,20854
7713,1,1,5,35,55,21212
7714,0,1,4,35,51,21146
7715,1,1,4,40,46,21157
7716,1,1,4,175,68,22101
7717,0,1,5,35,35,8096
7718,1,1,2,105,86,22032
7719,0,0,2,35,40,20755
7720,0,1,3,35,81,8094
7721,0,1,2,35,53,22308
7722,1,1,3,75,52,20874
7723,1,1,1,100,58,8742
7724,0,1,1,35,47,22205
7725,1,1,3,35,88,7728
7726,0,1,1,40,43,22315
7727,1,0,3,35,41,20186
7728,1,1,3,175,57,22032
7729,0,1,1,35,54,22315
7730,0,0,1,35,28,18901
7731,1,1,2,135,43,20878
7732,1,1,3,45,58,21046
7733,1,1,8,35,47,8080
7734,1,1,6,35,50,21044
7735,1,0,2,50,64,20854
7736,1,1,3,170,55,22039
7737,0,1,2,135,53,22206
7738,1,1,1,35,47,19087
7739,1,1,3,175,76,23233
7740,1,1,3,175,54,20008
7741,0,1,1,100,37,22042
7742,0,1,5,45,48,20112
7743,1,1,4,85,46,8234
7744,0,1,5,40,42,20817
7745,1,0,1,165,44,8540
7746,1,1,4,85,51,20186
7747,1,1,5,75,41,8055
7748,0,1,1,35,47,21014
7749,0,1,2,35,60,22151
7750,0,1,5,35,49,21234
7751,0,1,2,35,73,8701
7752,1,1,3,175,60,21093
7753,0,1,2,120,58,8094
7754,1,1,3,35,88,22314
7755,1,1,4,35,51,8527
7756,0,1,1,55,80,19096
7757,1,1,2,55,50,22003
7758,0,1,1,40,35,21224
7759,0,1,2,35,46,20720
7760,0,1,3,35,40,20121
7761,1,1,2,95,63,8724
7762,0,1,2,45,53,20723
7763,0,1,2,65,47,20816
7764,1,1,6,145,66,21204
7765,1,1,4,90,65,8055
7766,1,1,1,35,70,19446
7767,0,1,2,175,58,20015
7768,0,1,2,35,41,8003
7769,0,1,1,175,54,21210
7770,0,1,1,35,57,20912
7771,1,1,3,175,63,20782
7772,0,1,2,35,87,19046
